video_id,video_path,begin_frame,end_frame,captions,subject,predicate,object
v_vvdmMyyAtN0,https://www.youtube.com/watch?v=vvdmMyyAtN0,24.43000031,133.2599945, There are several images of her from behind with very long hair.,,are,her
v_vvdmMyyAtN0,https://www.youtube.com/watch?v=vvdmMyyAtN0,137.6999969,222.1000061, We then see numerous images of her with her hair cut off to shoulder length.,We,see,images
v_VJyNbaAz6Xs,https://www.youtube.com/watch?v=VJyNbaAz6Xs,0.839999974,19.26000023,A man in a red coat is outside on a snowboard.,man,is,coat
v_VJyNbaAz6Xs,https://www.youtube.com/watch?v=VJyNbaAz6Xs,14.22999954,39.34999847, He starts going down a course and doing some really cool tricks while moving.,He,starts,course
v_VJyNbaAz6Xs,https://www.youtube.com/watch?v=VJyNbaAz6Xs,39.34999847,97.94999695, Some men are rubbing down their boards and another gets on the field and starts doing some flips and stuff in mid air.,men,rubbing,boards
v_VJyNbaAz6Xs,https://www.youtube.com/watch?v=VJyNbaAz6Xs,97.94999695,167.4400024," These are all pretty experienced people on the boards, they are even boarding through water and having a good time.",These,boarding,boards
v_lroya8XhuPs,https://www.youtube.com/watch?v=lroya8XhuPs,0,49,woman is standing talking to the camera holding a microphone and interviewing voleyball players.,woman,standing,camera
v_lroya8XhuPs,https://www.youtube.com/watch?v=lroya8XhuPs,170.5500031,188.4499969, woman is sin front of the net talking to the camera.,woman,is,net
v_lroya8XhuPs,https://www.youtube.com/watch?v=lroya8XhuPs,16.95999908,49, men are standing in a sandy field being interviewed.,men,standing,field
v_lroya8XhuPs,https://www.youtube.com/watch?v=lroya8XhuPs,49,170.5500031, men are in sandy field showing he girl how to play beach soccer.,men,are,field
v_dWPlarw_xg8,https://www.youtube.com/watch?v=dWPlarw_xg8,0,63.33000183,A man gets pumped up to do a long jump then does it.,man,pumped,jump
v_dWPlarw_xg8,https://www.youtube.com/watch?v=dWPlarw_xg8,67.62999725,214.6900024,  Others go next and try to get the crowd pumped up for their respective long jumps.,Others,go,jumps
v_q-RNYziOHjE,https://www.youtube.com/watch?v=q-RNYziOHjE,0,31.45999908,A black female is talking to the screen with long blonde curly hair and a black sweater.,female,talking,screen
v_q-RNYziOHjE,https://www.youtube.com/watch?v=q-RNYziOHjE,31.45999908,62.91999817,A blow dryer is shown and the lady then begins drying a girl's hair.,dryer,shown,hair
v_q-RNYziOHjE,https://www.youtube.com/watch?v=q-RNYziOHjE,62.91999817,115.1100006,The girls hair is then shown extremely curly and the young lady has trouble drying her hair.,hair,shown,trouble
v_q-RNYziOHjE,https://www.youtube.com/watch?v=q-RNYziOHjE,115.1100006,142.9900055,The Red by Kiss blow dryer is shown again and the lady continues drying the young lady's hair.,Red,shown,dryer
v_Cjq9wf9XnX0,https://www.youtube.com/watch?v=Cjq9wf9XnX0,0,6.110000134,man is putting the lifts on a pole.,man,putting,lifts
v_Cjq9wf9XnX0,https://www.youtube.com/watch?v=Cjq9wf9XnX0,6.110000134,33.95000076, man is standing in middle of a room in a gym lifting weight.,man,standing,middle
v_Cjq9wf9XnX0,https://www.youtube.com/watch?v=Cjq9wf9XnX0,6.789999962,33.95000076, a lot of different lifts are stacked in the gym.,lot,stacked,lifts
v_ffWMjZCysO0,https://www.youtube.com/watch?v=ffWMjZCysO0,0,62.31000137,A person is seen running along the road wearing equipment and speaking to the camera.,person,seen,road
v_ffWMjZCysO0,https://www.youtube.com/watch?v=ffWMjZCysO0,61.22000122,158.5099945, The man runs around using strings as well as speaking to the camera.,man,runs,strings
v_ffWMjZCysO0,https://www.youtube.com/watch?v=ffWMjZCysO0,131.1799927,210.9900055, The man continues speaking while more shots are shown of him running.,man,continues,
v_NttjvRpSdsI,https://www.youtube.com/watch?v=NttjvRpSdsI,0,61.45999908,People are sitting in stands watching people.,People,sitting,stands
v_NttjvRpSdsI,https://www.youtube.com/watch?v=NttjvRpSdsI,0,61.15999985, The people are in robes.,people,are,robes
v_NttjvRpSdsI,https://www.youtube.com/watch?v=NttjvRpSdsI,4.920000076,61.15999985, They are doing karate moves on the floor.,They,doing,moves
v_XCXcwMyrqYM,https://www.youtube.com/watch?v=XCXcwMyrqYM,0,16.26000023,A man talks about a bow he is using in front of an open field.,man,talks,bow
v_XCXcwMyrqYM,https://www.youtube.com/watch?v=XCXcwMyrqYM,17.02000046,54.83000183, The man shows how to use the bow by hitting a target in the field.,man,shows,bow
v_XCXcwMyrqYM,https://www.youtube.com/watch?v=XCXcwMyrqYM,55.20999908,75.62999725, The man hits his last target and walks away.,man,hits,target
v_XCXcwMyrqYM,https://www.youtube.com/watch?v=XCXcwMyrqYM,31.01000023,42.72999954, Several vehicles drive down a road behind the field.,vehicles,drive,road
v_XCXcwMyrqYM,https://www.youtube.com/watch?v=XCXcwMyrqYM,0,75.62999725, Cows graze behind the road.,,graze,road
v_JnYteBN2LDI,https://www.youtube.com/watch?v=JnYteBN2LDI,0,5.190000057,A male bartender stands behind a bar in front of drinks and mixing cups.,bartender,stands,bar
v_JnYteBN2LDI,https://www.youtube.com/watch?v=JnYteBN2LDI,5.800000191,10.39000034, The man picks up a steel sup and pours its contents of ice into a glass he holds in opposite hand.,man,picks,sup
v_JnYteBN2LDI,https://www.youtube.com/watch?v=JnYteBN2LDI,10.39000034,18.62999916, The man then picks up a small steel shot glass and fills it with liquir.,man,picks,glass
v_JnYteBN2LDI,https://www.youtube.com/watch?v=JnYteBN2LDI,18.02000046,24.73999977, The man picks up another glass with red juice inside and pours it into the glass with ice before setting back down.,man,picks,glass
v_JnYteBN2LDI,https://www.youtube.com/watch?v=JnYteBN2LDI,37.88000107,40.93000031, The man grabs a third empty glass and moves it to the opposite side of the counter.,man,grabs,glass
v_JnYteBN2LDI,https://www.youtube.com/watch?v=JnYteBN2LDI,18.32999992,24.73999977, The man then pours the liquir into from the shot glass into the glass cup with ice.,man,pours,liquir
v_JnYteBN2LDI,https://www.youtube.com/watch?v=JnYteBN2LDI,24.44000053,35.43000031, The man pours the cup with all the liquids into a mixing cup then uses it to cap and shake the mixer.,man,pours,cup
v_JnYteBN2LDI,https://www.youtube.com/watch?v=JnYteBN2LDI,35.43000031,38.18000031," The man stops shaking and sepperates the two cups, setting them back on the counter.",man,stops,cups
v_JnYteBN2LDI,https://www.youtube.com/watch?v=JnYteBN2LDI,40.02000046,47.34999847, The man picks up the mixer and pours its contents into the empty glass before setting it back down.,man,picks,mixer
v_JnYteBN2LDI,https://www.youtube.com/watch?v=JnYteBN2LDI,48.25999832,61.09000015, The man then adds a staw and miniature umbrella into the drink for decoration before holding up the glass.,man,adds,umbrella
v_NsYBZUTzgDw,https://www.youtube.com/watch?v=NsYBZUTzgDw,0,9.260000229,A woman lifts up a cat from the table and sits down with it in her lap.,woman,lifts,cat
v_NsYBZUTzgDw,https://www.youtube.com/watch?v=NsYBZUTzgDw,10.09000015,33.06999969, The woman uses trimming scissors to cut the cats claws.,woman,uses,scissors
v_43j1BAyP6Q0,https://www.youtube.com/watch?v=43j1BAyP6Q0,0.899999976,177.2599945,An unseen person navigates several Amazon dot com pages on exercise equipment.,person,navigates,pages
v_43j1BAyP6Q0,https://www.youtube.com/watch?v=43j1BAyP6Q0,0.899999976,105.6399994,"  An Amazon page showing an exercise machine alone is shown, followed by another image of a Amazon page showing a woman using an exercise  machine along with a price and information about the equipment.",page,shown,machine
v_43j1BAyP6Q0,https://www.youtube.com/watch?v=43j1BAyP6Q0,105.6399994,176.3600006,  Another page showing a eliptical trainer is shown in which an active computer mouse is navigating the review for the item at which point another model elliptical trainer on another page is shown.,page,shown,trainer
v_HeHQxObROwQ,https://www.youtube.com/watch?v=HeHQxObROwQ,0,17.61000061,A woman is spreading shaving cream on another woman's legs.,woman,spreading,cream
v_HeHQxObROwQ,https://www.youtube.com/watch?v=HeHQxObROwQ,17.61000061,39.40000153, She puts her hands under water and begins to shave the woman's legs for her.,She,puts,hands
v_HeHQxObROwQ,https://www.youtube.com/watch?v=HeHQxObROwQ,39.40000153,62.56999969, She starts from bottom to top of the leg and continues that motion.,She,starts,bottom
v_HeHQxObROwQ,https://www.youtube.com/watch?v=HeHQxObROwQ,62.56999969,92.23000336," The video is very unsteady, but the woman continues to shave her friends leg.",video,is,friends
v_tjuYS-6UC_M,https://www.youtube.com/watch?v=tjuYS-6UC_M,0,49.40000153,"A pinata hangs from a tree, as a group of girls stand in front of it.",pinata,hangs,tree
v_tjuYS-6UC_M,https://www.youtube.com/watch?v=tjuYS-6UC_M,54.43000031,140.6699982, One has a stick and is blindfolded.,One,has,stick
v_tjuYS-6UC_M,https://www.youtube.com/watch?v=tjuYS-6UC_M,141.5099945,167.4600067," She hits the pinata, then walks away.",She,hits,pinata
v_MGF7I9aCPPM,https://www.youtube.com/watch?v=MGF7I9aCPPM,0,29.64999962,A woman in a pink shirt is riding a cycle bike.,woman,riding,shirt
v_MGF7I9aCPPM,https://www.youtube.com/watch?v=MGF7I9aCPPM,29.31999969,38.11999893, She is then doing push ups on the ground.,She,doing,ups
v_MGF7I9aCPPM,https://www.youtube.com/watch?v=MGF7I9aCPPM,42.02999878,49.18999863, She does sit ups on the ground.,She,sit,ups
v_NnEUVHhtLZs,https://www.youtube.com/watch?v=NnEUVHhtLZs,0,9.670000076,"a man is seated, talking to a talk show host.",man,seated,host
v_NnEUVHhtLZs,https://www.youtube.com/watch?v=NnEUVHhtLZs,13.13000011,78.77999878, They are animated as they speak to one another.,They,animated,one
v_NnEUVHhtLZs,https://www.youtube.com/watch?v=NnEUVHhtLZs,85,138.2100067," They continue talking, then the host presents the man with a gift.",They,presents,man
v_zCI36lTmBqY,https://www.youtube.com/watch?v=zCI36lTmBqY,0,25.65999985,A man is sitting inside on a chair inhaling from a pipe that looked like it was an oboe.,man,sitting,inhaling
v_zCI36lTmBqY,https://www.youtube.com/watch?v=zCI36lTmBqY,25.65999985,69.52999878, He takes the hose out of his mouth and start to exhale forming O's in the air.,He,takes,hose
v_zCI36lTmBqY,https://www.youtube.com/watch?v=zCI36lTmBqY,69.52999878,113.4100037, He starts to blow his smoke in a container and makes some really cool circles i have never seen anything like it.,He,starts,smoke
v_zCI36lTmBqY,https://www.youtube.com/watch?v=zCI36lTmBqY,113.4100037,165.5599976," It's pretty cool how he is forming the o's, just relaxing and enjoy simple fun.",It,"""s""",o
v_LmWcpkqUurg,https://www.youtube.com/watch?v=LmWcpkqUurg,0,24.35000038,A man stands at the front of his minivan and shows it.,man,stands,front
v_LmWcpkqUurg,https://www.youtube.com/watch?v=LmWcpkqUurg,25.29000092,49.63999939, The man leans on the tailgate of his van and shows storage cargo features inside.,man,leans,tailgate
v_LmWcpkqUurg,https://www.youtube.com/watch?v=LmWcpkqUurg,42.15000153,70.23999786, The man assembles together poles.,man,assembles,poles
v_LmWcpkqUurg,https://www.youtube.com/watch?v=LmWcpkqUurg,70.23999786,112.3899994, The man sits in the drivers seat of the van and places the rod frame into a socket and twists it around.,man,sits,seat
v_LmWcpkqUurg,https://www.youtube.com/watch?v=LmWcpkqUurg,114.2600021,152.6600037, The man adjusts the rod and reaches under the van to remove a spare tire.,man,adjusts,rod
v_LmWcpkqUurg,https://www.youtube.com/watch?v=LmWcpkqUurg,149.8500061,164.8399963, The man removes the spare tire from its enclosure.,man,removes,tire
v_LmWcpkqUurg,https://www.youtube.com/watch?v=LmWcpkqUurg,165.7700043,178.8899994, The man works on installing the new tire.,man,works,tire
v_t8_XO-nWaYg,https://www.youtube.com/watch?v=t8_XO-nWaYg,7.119999886,16.86000061,There are two teenage boys playing and solving the Rubic's cube.,,are,cube
v_t8_XO-nWaYg,https://www.youtube.com/watch?v=t8_XO-nWaYg,16.86000061,30.35000038, Another small boy comes in there and takes a look at the camera.,boy,comes,look
v_t8_XO-nWaYg,https://www.youtube.com/watch?v=t8_XO-nWaYg,30.35000038,57.31999969, The teenagers are competing against each other to solve the cube.,teenagers,competing,other
v_t8_XO-nWaYg,https://www.youtube.com/watch?v=t8_XO-nWaYg,57.31999969,67.44000244, They both finish almost at the same time and solve the Rubic's cube.,They,finish,time
v_t8_XO-nWaYg,https://www.youtube.com/watch?v=t8_XO-nWaYg,67.44000244,71.93000031, They proudly show off their skills in the camera.,They,show,skills
v_EhxFw5Eb1VE,https://www.youtube.com/watch?v=EhxFw5Eb1VE,1.00999999,17.45000076,"The male athlete is standing by the two poles, raised his arms up, then jumped on the poles with his arms, while under him, a man pull out a red beam.",athlete,standing,poles
v_EhxFw5Eb1VE,https://www.youtube.com/watch?v=EhxFw5Eb1VE,11.40999985,67.11000061," The athlete perform his exhibition on the poles, he stand on his arms while his feet and legs are extended straight up in the air, he turns around, swirl, jumped and twist around then jumped on the mat, standing straight.",athlete,turns,exhibition
v_1BfYAuxv6Wk,https://www.youtube.com/watch?v=1BfYAuxv6Wk,4.769999981,10.81000042,Maria is demonstrating how to make a Nyquil cocktail drink.,Maria,demonstrating,drink
v_1BfYAuxv6Wk,https://www.youtube.com/watch?v=1BfYAuxv6Wk,10.81000042,16.85000038, She shows the ingredients required for the drink.,She,shows,ingredients
v_1BfYAuxv6Wk,https://www.youtube.com/watch?v=1BfYAuxv6Wk,16.85000038,22.88999939," She points to vodka, jagermeister and food coloring.",She,points,vodka
v_1BfYAuxv6Wk,https://www.youtube.com/watch?v=1BfYAuxv6Wk,22.88999939,31.79000092, She then takes a shaker and pours and vodka and the jagermeister.,She,takes,shaker
v_1BfYAuxv6Wk,https://www.youtube.com/watch?v=1BfYAuxv6Wk,45.45999908,47.68000031, She uses a strainer to strain the drink into a cocktail glass and places the glass on the table.,She,uses,strainer
v_1BfYAuxv6Wk,https://www.youtube.com/watch?v=1BfYAuxv6Wk,31.79000092,45.45999908, Then adds some ice in it and shakes it.,,adds,ice
v_ueDoskgg2yw,https://www.youtube.com/watch?v=ueDoskgg2yw,0,9.659999847,There are some men shaving with Gillette shaving gel.,,are,gel
v_ueDoskgg2yw,https://www.youtube.com/watch?v=ueDoskgg2yw,6.260000229,9.659999847, Then shows the difference between regular foam cream and gel shaving cream and continues having.,,shows,difference
v_ueDoskgg2yw,https://www.youtube.com/watch?v=ueDoskgg2yw,0,2.25999999, There's a model whose face is completely lathered with shaving gel and he is using a blue razor to shave his face.,face,"""s""",gel
v_ueDoskgg2yw,https://www.youtube.com/watch?v=ueDoskgg2yw,4.909999847,6.71999979, He pumps out a small amount gel on his hands.,He,pumps,gel
v_ueDoskgg2yw,https://www.youtube.com/watch?v=ueDoskgg2yw,2.49000001,5.510000229, He is also shaving his face with a blue razor.,He,shaving,face
v_ueDoskgg2yw,https://www.youtube.com/watch?v=ueDoskgg2yw,3.400000095,5.130000114, He shaves his cheeks and mustache area.,He,shaves,area
v_ueDoskgg2yw,https://www.youtube.com/watch?v=ueDoskgg2yw,9.430000305,12, He then poses with a lady model who touches his face to feel his smooth skin.,He,poses,model
v_ueDoskgg2yw,https://www.youtube.com/watch?v=ueDoskgg2yw,2.109999895,9.510000229, Another male model also has his entire face lathered with shaving gel.,model,has,face
v_ueDoskgg2yw,https://www.youtube.com/watch?v=ueDoskgg2yw,11.77000046,15.09000015, The entire Gillette shaving set is shown.,set,shown,
v_sgwg1C3i-Vw,https://www.youtube.com/watch?v=sgwg1C3i-Vw,0,11.23999977,An introduction for a canoe sporting brand appears on the screen.,introduction,appears,brand
v_sgwg1C3i-Vw,https://www.youtube.com/watch?v=sgwg1C3i-Vw,11.23999977,33.13000107, Several people are shown preparing to get their canoes into the water on a snowy day.,people,shown,canoes
v_sgwg1C3i-Vw,https://www.youtube.com/watch?v=sgwg1C3i-Vw,33.13000107,37.27000046, Several other people get off of a bus and head toward the water.,people,get,bus
v_sgwg1C3i-Vw,https://www.youtube.com/watch?v=sgwg1C3i-Vw,37.86999893,115.9599991," Then, in the water, people are shown canoeing and having fun.",people,shown,water
v_sgwg1C3i-Vw,https://www.youtube.com/watch?v=sgwg1C3i-Vw,33.13000107,77.51000214, People are then shown doing several canoe an skiing training exercises.,People,shown,exercises
